"Step","prosqa-coconut - eval/loss","prosqa-coconut - eval/loss__MIN","prosqa-coconut - eval/loss__MAX"
"2237","0.08663137335526316","0.08663137335526316","0.08663137335526316"
"4476","0.06388774671052631","0.06388774671052631","0.06388774671052631"
